x, y
-0.7388830260516895, -0.08497146480659445
-0.7363668342748361, -1.5976913900024718
-0.7380222236017133, -2.4498135270788772
-0.7328987936350281, -3.6092774308652986
-0.7335775032590478, -4.2825790226024525
-0.6992861133527842, -4.254785421794224
-0.6588615059904401, -4.158184925249615
-0.6136528234734206, -4.035274013090721
-0.5554824425269518, -3.829627161634942
-0.488919237693215, -3.5558182775705856
-0.38628509942682143, -3.1761228679212836
-0.3043764355329319, -2.8482099674344115
-0.23972520537173836, -2.5696935825371066
-0.17077823990729823, -2.2833743537934073
-0.08006290479442135, -1.926507098868265
0.004039149957580701, -1.5789258729834592
0.07827508432139385, -1.3060197972980232
0.1751567446768887, -0.8869877368528529
0.22946179154509916, -0.653740743527186
0.31032756016305596, -0.3211848285201464
0.3684648333229872, -0.1010930430016228
0.4316510439298944, 0.15104843996861672
0.4574089018561054, 0.16891114860870782
0.4809154302977632, 0.15691669443160694
0.5072112897552095, 0.09288178584095541
0.5409729550768723, 0.012080435927474431
0.5599023320297143, -0.034220736648646
0.5830281209261905, -0.06317509108691688
0.6073457901380181, -0.06317509108691688
0.6393196349866535, 0.010855195984652344
0.660674157303371, 0.036714207409477506
0.6833447141349558, 0.036714207409477506
0.7001469158027605, 0.036714207409477506
0.7238934756968156, 0.0018915985082168518
0.741523372028059, 0.0018915985082168518
0.7587394210275831, 0.0018915985082168518
0.7901752643449833, -0.020420665713702046
0.8260227202185115, 0.007114989843405972
0.8439671405218616, 0.03884225573122113
0.875171229333499, 0.03884225573122113
0.9080224305253792, 0.0302655761314663
0.9352287541126079, -0.00900658835162238
0.958909098433588, -0.025966488612791938
0.9976121008959795, 0.016207559945401684
1.0206468433794775, 0.016207559945401684
1.0744387195563558, 0.05515729286458959
1.0953462867548163, 0.030910439259267397
1.138998903304571, -0.03538149027868842
1.1775280898876406, -0.0507937190331349
