x, y
-1.0656539084540593, -0.012025530136171803
-1.0665238807392279, -2.0887124001221844
-1.0645188017581726, -2.4946222729538112
-1.0645188017581726, -2.4946222729538112
-1.0615194687369245, -3.127087988939085
-1.0624474391744376, -4.260124435298467
-1.0471193560548, -4.280831497885886
-1.017465729306052, -4.243082908634909
-0.9662202189844523, -4.0627642642401245
-0.8972687012970872, -3.727014035144129
-0.8125996843243423, -3.2524235944759727
-0.7407814008210881, -2.8312085014710373
-0.6680848595823304, -2.317261780357229
-0.604775733573059, -1.9191974405556183
-0.5572835322531868, -1.610392115882381
-0.4978602824510019, -1.216700696130287
-0.4483878585010792, -0.8833298500024114
-0.3849793070877885, -0.4360058519959482
-0.31700547253994615, 0.016655680776836324
-0.25904874744704565, 0.3079693252520057
-0.21066171749099993, 0.32327454542531475
-0.16509174064883358, 0.2467484445587691
-0.1332921822633364, 0.13871159627658747
-0.09692734074328768, -0.06424334013922639
-0.05747202624830661, -0.14379190045176138
-0.016094487275619573, -0.14379190045176138
0.011885478505470504, -0.08527194096557889
0.05709918098323441, 0.07974148325589647
0.1003492317316177, 0.14224851690487306
0.16122243534241698, 0.011639684249449278
0.20736410825769402, -0.10572177296184915
0.23313185879935538, -0.09311747399559511
0.2703335308032331, -0.01755598784585466
0.3155803750823367, 0.08835870805935597
0.3559056618624865, 0.08501471037443142
0.39704292277546016, -0.01787752608478943
0.43301006267943176, -0.08334271153196848
0.4785054704685836, -0.04450089226861298
0.5265776533119018, 0.08025594443819228
0.5615505391756805, 0.08134917445057166
0.6022569566712375, 0.028488287969646642
0.6549689917021215, -0.08263532740631163
0.6892127579364258, -0.029645825629812883
0.7319656816647127, 0.06623687722062366
0.7595728021807306, 0.10289223645922085
0.8026405730217452, 0.03408305332711681
0.833951289837481, -0.07208887316924173
0.8557420242183713, -0.07742640793556355
0.877242767837539, -0.04360058519959509
0.921064514659033, 0.05202488705969355
0.9596415714185107, 0.05659073005257165
1.014226118225091, -0.011575376601662413
1.0357600036455983, -0.07305348788604693
1.05466740130993, -0.06893779842767778
1.104868944889327, 0.02604459735374043
1.1344811443864002, 0.08141348209835853
1.1680537891435745, 0.07073841256571445
1.2004664708538573, -0.021028600826353383
