x, y
-0.7162622595188515, 0.16026894077717868
-0.7151858644487408, -0.6060833888256401
-0.7157323419458739, -1.5814877666315814
-0.7130165143843641, -2.228105600068739
-0.7140515096440858, -4.0520911649088145
-0.697582665071394, -4.0520911649088145
-0.6711778660053738, -4.0520911649088145
-0.6304487325448049, -3.945438532425408
-0.5265103685825119, -3.5190857732047345
-0.4206593333802531, -3.0708869460614787
-0.33505280545815097, -2.677915494167938
-0.26842395061830615, -2.3527377397804656
-0.17383366384181953, -1.924902798960325
-0.07513651587475723, -1.4407449573604278
0.01632394523633085, -1.0187743002599188
0.08561894786521873, -0.6916632655253157
0.16742497319362282, -0.41520417588555025
0.2761657151610246, -0.22851373703091138
0.37552526009430887, -0.13275191716967782
0.4691053914973069, -0.1426116469400469
0.5491643448273007, -0.1437716151483257
0.6337027576413701, -0.14821815994672782
0.7408537468898393, -0.11625459154082485
0.8702115944308975, -0.1361029364380384
0.9717818892389474, -0.1361029364380384
1.090218466799422, -0.12211887526045606
1.1978082940380133, -0.15530685455287552
